S0,S1,S2,S3
8.582747405471660151e-01,7.554392074292630432e-02,8.772211471169481800e-02,-2.831513771800672763e-01
8.547856438557173142e-01,8.239241306010995636e-02,7.337807897613637942e-02,-2.946835073782065328e-01
8.575754710158501881e-01,8.770835464114246083e-02,8.088543136803989786e-02,-3.090244141293347901e-01
8.540162297777773581e-01,1.049214947510256207e-01,9.697370373236929852e-02,-3.025000837347868732e-01
8.523229894341828317e-01,1.121759528074149914e-01,1.075361066062995169e-01,-3.078078851597092491e-01
8.517283447316729150e-01,1.305660547204464950e-01,8.951597460627311320e-02,-3.277055083395965518e-01
8.524501472023452431e-01,1.364261455490520247e-01,8.789741268992731782e-02,-3.191744082805231808e-01
8.530213877612511375e-01,1.604977999106024789e-01,1.102587167381570005e-01,-3.270411574388010223e-01
8.529595925626202169e-01,1.747377751264229118e-01,1.114070680291886911e-01,-3.319833658930822495e-01
8.544551573957795965e-01,1.722922598473150269e-01,8.791852016697529471e-02,-3.486176695247142909e-01
8.566589174146747032e-01,1.947047565715319672e-01,1.143658258103751740e-01,-3.528478497819391713e-01
8.513543030541379508e-01,2.007447598398958144e-01,1.109524210184300586e-01,-3.508626525557010933e-01
8.587098617809652001e-01,2.183931653817984264e-01,8.528994949200807696e-02,-3.490071606504607238e-01
8.581252946688427974e-01,2.425058090527859034e-01,1.186127653968253037e-01,-3.443322100000036912e-01
8.553264436630202416e-01,2.522058724500563232e-01,9.044293795275289150e-02,-3.456255270574138394e-01
8.593227810288226465e-01,2.565197021572374614e-01,8.216115195545077576e-02,-3.633493972106614511e-01
8.591607248190777923e-01,2.747172049644091008e-01,8.746654209993814932e-02,-3.381227219655046357e-01
8.540532205113826603e-01,3.014930915275238488e-01,9.614841410496566265e-02,-3.438439971249159233e-01
8.612928355313359541e-01,3.097529038105761301e-01,7.751532278362484318e-02,-3.559172135809799964e-01
8.564619219337236133e-01,3.237782584231873040e-01,8.232213768999899206e-02,-3.445284932454834581e-01
8.644692923752227420e-01,3.423522991243315716e-01,9.671523731293921178e-02,-3.291557519970694234e-01
8.624383523954821662e-01,3.601405995341071531e-01,8.979166064891336285e-02,-3.311349178812754146e-01
8.648909733333262073e-01,3.587690740661622635e-01,8.689094372317565651e-02,-3.378470180297781233e-01
8.579651968975846588e-01,3.770766971293744163e-01,7.950728614206119260e-02,-3.282950412358374703e-01
8.616719759496226372e-01,4.095516407579544715e-01,8.162907707807449953e-02,-3.059109809180621808e-01
8.607152863298139778e-01,4.089883933867853316e-01,6.093567812247970006e-02,-3.130211752609008413e-01
8.667920971375296935e-01,4.099408457878683243e-01,5.437406733547816423e-02,-3.069964805603808133e-01
8.633804897755520402e-01,4.283179042914850299e-01,6.010424006365688854e-02,-3.017710752898059567e-01
8.575504461720074856e-01,4.435547350478641904e-01,4.057324778180821517e-02,-2.994229316597014079e-01
8.679994216737645374e-01,4.484620357423770298e-01,3.448445583450886198e-02,-2.835029066984529611e-01
8.646180568167701752e-01,4.690250082281015587e-01,3.631243301139941426e-02,-2.774280253241835359e-01
8.671149064561146647e-01,4.736949133005861068e-01,1.079579116087995248e-02,-2.870819097895100924e-01
8.647760000914114231e-01,4.747289546204176980e-01,2.419932514261487894e-02,-2.753359362388325127e-01
8.682161194037630869e-01,4.945009896121793647e-01,6.278392862005589131e-03,-2.524249138266144721e-01
8.655031938343435982e-01,4.995719963037693612e-01,1.767252552350804173e-03,-2.462502128841372873e-01
8.642900161227463629e-01,5.066370163903947121e-01,-2.334507396207557636e-04,-2.354219145092009691e-01
8.659634047495708975e-01,5.185929573346220733e-01,-9.324095642577528639e-03,-2.214004283176874144e-01
8.697008976410359748e-01,5.287419503968403545e-01,-1.221635766961858167e-02,-2.120060728355522006e-01
8.668991394234634162e-01,5.098824473735733553e-01,-4.249312799792070994e-02,-2.150936751086718612e-01
8.670862997499840796e-01,5.303295796497192738e-01,-3.006983847204705226e-02,-2.033525182448748247e-01
8.669163828502890468e-01,5.424612254823727442e-01,-5.063677716780687343e-02,-1.696099415814911471e-01
8.640238255456748062e-01,5.376098257170918160e-01,-6.141134478442832750e-02,-1.800383125680135032e-01
8.657911327657861200e-01,5.261344604688915627e-01,-6.196800794639853449e-02,-1.593472548964750546e-01
8.675761804039615610e-01,5.378302191227776197e-01,-5.590201523632094133e-02,-1.647690036506782030e-01
8.626500474422174047e-01,5.405712555978795519e-01,-7.690719006139218328e-02,-1.356758352549495839e-01
8.623484394313414292e-01,5.316779324410031426e-01,-1.006064788707307783e-01,-1.441837174468654781e-01
8.645789195854147735e-01,5.425864793968973032e-01,-1.008027463826921960e-01,-1.266176213227214742e-01
8.636846211829551923e-01,5.375417002047582216e-01,-1.200732847415019872e-01,-1.173006018139549356e-01
8.688672648595242576e-01,5.311112220347561363e-01,-1.125591214450676752e-01,-1.071580583815802123e-01
8.619865982880831057e-01,5.436376510811748997e-01,-1.193079663702561188e-01,-8.612624824553735681e-02
8.669473783116433685e-01,5.286373128770914809e-01,-1.105628775582361278e-01,-7.789098161912812179e-02
8.652607480378523563e-01,5.239866632180486539e-01,-1.301552212480302506e-01,-6.558407284605047294e-02
8.656604841799604433e-01,5.177200390982940048e-01,-1.558465748623676650e-01,-6.480626800268035614e-02
8.648804389129518544e-01,5.200449376919701328e-01,-1.573455413130570302e-01,-4.500942391633324519e-02
8.632909469996011831e-01,5.227282896762677211e-01,-1.578913317605732114e-01,-3.413699202480980494e-02
8.636172113579836385e-01,5.102398992041730086e-01,-1.713447978784897463e-01,-4.383496956287159796e-02
8.686653984807410911e-01,4.943579768632508920e-01,-1.732742551665345243e-01,-2.244760114517183741e-02
8.626951544219507717e-01,4.942434152995007768e-01,-1.800682667522046920e-01,-5.936520444011303237e-03
8.599816689817907367e-01,4.855634957200197777e-01,-1.822099945860441161e-01,2.357094806274425379e-04
8.639122985746723327e-01,4.709843219043942097e-01,-1.865611169267037406e-01,4.202023761782362928e-03
8.666066413332380591e-01,4.796888225853225274e-01,-1.649258588654030355e-01,2.604688674923957489e-02
8.634744944090034791e-01,4.520738964127276605e-01,-1.909780435560101408e-01,2.318286710605747813e-02
8.614960187989527673e-01,4.374425184598896843e-01,-1.918217809550966380e-01,3.358951954564864256e-02
8.620982388665603402e-01,4.445201019108591667e-01,-1.872558138940987327e-01,4.340409267578015928e-02
8.620861487980275850e-01,4.242963706354418441e-01,-2.006654518625254069e-01,4.423937439156213486e-02
8.648229666776263702e-01,4.196283547061180896e-01,-2.013667022026582043e-01,6.031486208843443025e-02
8.584764071801694874e-01,3.928855636015745056e-01,-2.145381188342674605e-01,5.793774897266794344e-02
8.618594684642157944e-01,3.850286596653326177e-01,-2.205821257982814032e-01,6.322584246438056610e-02
8.570857238307613146e-01,3.813890873991042652e-01,-2.158303573839287226e-01,5.776581511178405237e-02
8.625581576928464944e-01,3.590678413008971392e-01,-2.248805252001697952e-01,6.623141985675731758e-02
8.625239271259492746e-01,3.452149582751367629e-01,-2.197021320069011685e-01,6.634610138669022605e-02
8.605124383396991483e-01,3.284920004924665737e-01,-2.237269492373610835e-01,7.704217943918779954e-02
8.574641221889581777e-01,3.131299255318793495e-01,-2.312067094761896258e-01,8.605015709848741479e-02
8.585701948502058034e-01,3.091010169295109744e-01,-2.068207088947266459e-01,8.754123576747073476e-02
8.593742671914477160e-01,2.982795199370003592e-01,-2.100763732371738468e-01,7.909185384987185707e-02
8.538192145584487802e-01,2.715135712069120522e-01,-2.251272257370075802e-01,8.478745480768448695e-02
8.579158544103552275e-01,2.629908731898229490e-01,-2.193151418736320468e-01,8.949001815780911750e-02
8.599274080506380535e-01,2.395044962928083720e-01,-2.293626621048955871e-01,7.876256387297042583e-02
8.607582624636608282e-01,2.368537283005732186e-01,-2.135505819748432232e-01,8.921192874168656917e-02
8.580695330418522948e-01,2.218077333810768714e-01,-2.035912313892430658e-01,9.410817697093826206e-02
8.545994188023877669e-01,2.166768476667114973e-01,-2.078605973941359542e-01,8.947357208317915922e-02
8.566773420677350481e-01,1.945944204055248539e-01,-2.056999567432530596e-01,8.965793398023176597e-02
8.544414718530899400e-01,1.911488172001156172e-01,-1.805908992621375886e-01,8.725022574470329972e-02
8.561458542759801116e-01,1.628133725232529250e-01,-1.956177515011024715e-01,7.658901472529026921e-02
8.567225482806043457e-01,1.544460796792955226e-01,-1.929453487846214399e-01,7.165658792740789429e-02
8.583563976826099617e-01,1.453367349806585218e-01,-1.754677692068410677e-01,6.209832766548958882e-02
8.564663909427987498e-01,1.376615746040833477e-01,-1.821665480114014468e-01,7.136119793878756279e-02
8.505929300847965280e-01,1.153319200987129173e-01,-1.905982321795160750e-01,5.861742762431714632e-02
8.558047340488984522e-01,1.046173543739271627e-01,-1.829852348734946066e-01,4.934426400997925233e-02
8.558027894096352783e-01,9.655596627634810414e-02,-1.611247426321106013e-01,4.558945139611019631e-02
8.510514698942235334e-01,9.016346822888821055e-02,-1.680100085495778994e-01,5.591688432756594662e-02
8.533280534613282287e-01,7.733619203496884531e-02,-1.491686199785177691e-01,3.691259898613638568e-02
8.521424895242348807e-01,5.946234977962239210e-02,-1.645339454599166751e-01,2.445332527864279432e-02
8.559536708524273507e-01,6.252194167399921509e-02,-1.380229752321574799e-01,2.769883821525631271e-02
8.518484471068933361e-01,3.071050699618118815e-02,-1.504850041815123385e-01,8.560782060623006035e-03
8.521086298554392258e-01,4.371825488870439286e-02,-1.087873014270422378e-01,5.600917313994681346e-03
8.536906056104277551e-01,2.096888864123306120e-02,-1.297949207706950436e-01,-2.203413785098402508e-03
8.561453214339487250e-01,9.134306574100388779e-03,-1.174093845065834751e-01,-2.155003993141030999e-02
8.539994473216097060e-01,7.885231441493658830e-03,-9.963408485050292973e-02,-2.726441017080096299e-02
8.488089796679862964e-01,1.626300216039235427e-02,-9.008313733825504266e-02,-3.075113951647858931e-02
8.499671205038858979e-01,-2.294790122509208618e-03,-9.512874904499481199e-02,-4.510711159676333848e-02
8.513059060123486788e-01,-3.525262503491811538e-03,-7.886192576746904603e-02,-4.926318399012788452e-02
8.524546360175986326e-01,-1.809659855355294847e-02,-8.115822726552872346e-02,-6.231171665113417052e-02
8.496741326172885245e-01,-1.891442729118494523e-02,-7.657533822656359401e-02,-7.637165845917491536e-02
8.502703835421392409e-01,-1.201814391487577086e-02,-5.269989352202383154e-02,-7.532194625772907493e-02
8.499724679408495742e-01,-2.385364005081214850e-02,-5.300481665878253174e-02,-8.877111816507574082e-02
8.434349876088391706e-01,-2.844958730506286920e-02,-3.993237062352853611e-02,-9.143611734133634539e-02
8.492738338774712403e-01,-2.321555131522258508e-02,-2.681980946337672242e-02,-1.055185686117107446e-01
8.490709143652217517e-01,-3.410617632605489336e-02,-2.996208445261042477e-02,-1.218002186445754642e-01
8.485121408192319858e-01,-2.969134355474486661e-02,-1.765507856149623259e-02,-1.415741602393778276e-01
8.507984017847535219e-01,-3.111547682966104428e-02,-2.334996654837209404e-02,-1.463140890784506154e-01
8.515496765766449316e-01,-2.604187467326007574e-02,4.575833915410452453e-05,-1.489580354322923850e-01
8.471647541171487550e-01,-1.767475317162480949e-02,-4.599481049566641472e-03,-1.671220698193065513e-01
8.529288102221733725e-01,-2.195725326852963899e-02,1.066124806674779627e-04,-1.718996162423308549e-01
8.538353427821211428e-01,-2.672021103692131389e-02,4.841349997659698777e-03,-1.851137433642541241e-01
8.514149080380585266e-01,-5.031865364471701033e-03,2.125688435430084927e-02,-1.903716535278880684e-01
8.528342908064878714e-01,-7.328096292830432734e-03,3.537694694556189901e-02,-2.105059615258864925e-01
8.530508271473044024e-01,1.106970343644849211e-03,4.491832438238212849e-02,-2.050772719565496505e-01
8.464908576123264528e-01,-7.207705221268474044e-03,4.367762548914199544e-02,-2.212450482540428698e-01
8.550529845071916935e-01,1.746624415744688422e-02,6.038049296765608809e-02,-2.242174633490545410e-01
8.566581846239522680e-01,2.896886906414824006e-02,6.238510189004160822e-02,-2.417463934879210685e-01
8.531860971937604843e-01,2.861028591004803612e-02,5.606435907173905331e-02,-2.589746632395454329e-01
8.546837340035644548e-01,4.051227287511081215e-02,6.542892447739825923e-02,-2.533903573848469426e-01
8.543672634438669311e-01,3.567369697318870103e-02,6.974185373626816398e-02,-2.645938696689832947e-01
8.512792457703611815e-01,4.943872557049533434e-02,8.272385067489995691e-02,-2.754412525082290397e-01
8.577678923790522658e-01,6.600211323824792253e-02,8.818912317093398345e-02,-2.802109955966852750e-01
8.555573723561670230e-01,7.182181433996538689e-02,7.824950121665642799e-02,-2.955709257769131848e-01
8.518222055897837208e-01,8.286919677745380186e-02,1.082561747232815563e-01,-2.996000386655676695e-01
8.561388171363332189e-01,9.847872536842923463e-02,9.998510374715452453e-02,-3.082192672906766129e-01
8.548674074465193451e-01,9.383146823960031302e-02,9.101512858360595593e-02,-3.141734760829533735e-01
8.527421889313830938e-01,1.208759826672954063e-01,9.137978143304013867e-02,-3.236658669390758969e-01
8.558531059450714684e-01,1.263762823496825949e-01,1.187064576948020506e-01,-3.146358058283468817e-01
8.535930186973119671e-01,1.418794385011819537e-01,1.049650668710236379e-01,-3.284479402492206379e-01
8.569450061043278888e-01,1.605409688711660343e-01,1.290693565309191104e-01,-3.342096474391544336e-01
8.574342534682998229e-01,1.835517044242360174e-01,1.213130741375254007e-01,-3.186447081654975033e-01
8.552378763674211015e-01,1.856148221066757087e-01,1.070946940328302288e-01,-3.372241908531984911e-01
8.532624933734561656e-01,1.996566120878520145e-01,1.247368606833388766e-01,-3.365409556718101936e-01
8.540475615450482394e-01,2.108723898428120358e-01,9.518339279713178280e-02,-3.469124212081378666e-01
8.521014827903441446e-01,2.231239946366533333e-01,1.080224046747797900e-01,-3.485811197677426976e-01
8.582096559672858227e-01,2.513079974194722399e-01,1.292947693283751365e-01,-3.338138837570146511e-01
8.604047702998045555e-01,2.671213151616883552e-01,1.103277333814548511e-01,-3.475947753153296738e-01
8.570248729489062800e-01,2.713501164396094345e-01,9.574749455130393549e-02,-3.444743146008257817e-01
8.610615775630150459e-01,2.842166357166480695e-01,8.728363955798931761e-02,-3.475317977880987841e-01
8.623983170985879410e-01,3.007999546737391561e-01,1.004902469612017762e-01,-3.486631117113299649e-01
8.629638633690478455e-01,3.203888685038224216e-01,9.775949859652326157e-02,-3.396981806255793268e-01
8.648481824529365980e-01,3.406720496410058363e-01,1.036464177137842169e-01,-3.255179897509452580e-01
8.632725032188162118e-01,3.511199409709308550e-01,8.831139421834635628e-02,-3.385474693038991734e-01
8.605590709576940167e-01,3.594845551189645994e-01,7.582496268228602898e-02,-3.371342506472033707e-01
8.573351263487158924e-01,3.674451147151591712e-01,6.118605670533284330e-02,-3.311863823745688218e-01
8.634635059383579669e-01,3.978680559273137241e-01,9.057150726616930436e-02,-3.243399321724032003e-01
8.645182918508933501e-01,3.961240012994994841e-01,4.734422756271101929e-02,-3.220217996337477739e-01
8.662804830507704335e-01,4.135469457959431439e-01,6.486082399680692667e-02,-3.093678670284532028e-01
