S0,S1,S2,S3
9.051904050837386029e-01,4.892586716585648476e-01,3.337664505658044511e-01,-2.623226386372368157e-01
9.031105749659357196e-01,4.991630976154856625e-01,3.175599117805465443e-01,-2.574381664278647119e-01
9.027150615447481208e-01,5.117544813738715836e-01,3.078655847501980403e-01,-2.520735339286622745e-01
9.062345239292927124e-01,5.246148973941300309e-01,3.121922675000907699e-01,-2.446368234342000125e-01
9.057326048384846118e-01,5.337327312778039623e-01,2.994409074716072316e-01,-2.391995935955376629e-01
9.062410738375847874e-01,5.474836942057417222e-01,2.934343403441300735e-01,-2.346346902580404847e-01
9.070790252793761166e-01,5.580250254713388092e-01,2.896639180037873240e-01,-2.286149770108736323e-01
9.093674166483898258e-01,5.685640791009922701e-01,2.837524518185564615e-01,-2.190118224624728605e-01
9.085610248930630073e-01,5.780940524138483694e-01,2.753345513543792866e-01,-2.119639709838233022e-01
9.092541746293089089e-01,5.873259810898190381e-01,2.726559420627351349e-01,-2.025679712179402903e-01
9.074275500656554527e-01,5.927089755904761947e-01,2.588898753737368663e-01,-1.915245528172356271e-01
9.081296548727467721e-01,6.028742410582691447e-01,2.498804036563458675e-01,-1.792294460320846272e-01
9.109853382339035965e-01,6.129780056521486609e-01,2.591612987845692828e-01,-1.676738960377906207e-01
9.120292650556266478e-01,6.207681855879223498e-01,2.572325005047609303e-01,-1.581408152970389946e-01
9.144199500479591736e-01,6.321359118341257632e-01,2.585361183384575767e-01,-1.425327528806353272e-01
9.171835096084719474e-01,6.430397487843755311e-01,2.673515752376768306e-01,-1.301285543009643719e-01
9.202073252348441645e-01,6.510928759320586678e-01,2.806271896107402908e-01,-1.146071972065101224e-01
9.193241741088754582e-01,6.543875549814222037e-01,2.717293216202542050e-01,-1.058776559752303975e-01
9.210247398843279809e-01,6.622663955091427912e-01,2.781548441000025740e-01,-8.894953530526752972e-02
9.247979518090789774e-01,6.706693800377674375e-01,2.967636334262629960e-01,-7.771961056413405344e-02
9.274869175245159525e-01,6.774729799199240565e-01,3.046181151012262167e-01,-6.365562753279951913e-02
9.311656957312000049e-01,6.889921554288749306e-01,3.180191386855947822e-01,-4.987084262623174558e-02
9.361981183006580221e-01,6.984049280176868324e-01,3.358238650629248867e-01,-3.208938030941672903e-02
9.390485010016450529e-01,7.057392486133244880e-01,3.455488830804641087e-01,-1.826847385554385139e-02
9.401209897727443865e-01,7.054751692095667659e-01,3.444895109801258681e-01,-4.809726422166373319e-03
9.430021080127812816e-01,7.079392982455100514e-01,3.553697638485783794e-01,1.099552037115203093e-02
9.469999985996362390e-01,7.120921059343451320e-01,3.702018676408229125e-01,2.621776896742928145e-02
9.498223819216251584e-01,7.180343597685540091e-01,3.833352798112230064e-01,4.339320574439393952e-02
9.539923696608235693e-01,7.226599650132894403e-01,3.994752745626448109e-01,5.891614782214981555e-02
9.593308917607831221e-01,7.325091062747568493e-01,4.239636492188302852e-01,7.359968673736258515e-02
9.650281212434781430e-01,7.378853926856225875e-01,4.459534459318169608e-01,8.880365388809463578e-02
9.668583466904548951e-01,7.386498889259462963e-01,4.558980338527914844e-01,1.037546854280224778e-01
9.690983108299252580e-01,7.390078187602704407e-01,4.705745234140061295e-01,1.170249578886763953e-01
9.740174921958305587e-01,7.394622476596769411e-01,4.941030752904382872e-01,1.309791803084522921e-01
9.745494504483199760e-01,7.332034931740313288e-01,4.949845175367725836e-01,1.448691163009873661e-01
9.764482693549239034e-01,7.313639137741124729e-01,5.093677587797822426e-01,1.578457947532580508e-01
9.795895746847789187e-01,7.276216288078780625e-01,5.276515197536730817e-01,1.701838725093586802e-01
9.819930056428037846e-01,7.238742724780943272e-01,5.387266657334265352e-01,1.814136026308429961e-01
9.846695649928677296e-01,7.213900161391395560e-01,5.544693102912406912e-01,1.934090430609001210e-01
9.902585290316524569e-01,7.227739392846490585e-01,5.834667092254478549e-01,2.080578101635259525e-01
9.938225251036194585e-01,7.212183679483555876e-01,6.066056344282397816e-01,2.209919607020834065e-01
9.988701240333573983e-01,7.219443648210377429e-01,6.312145705533652729e-01,2.334416327744784636e-01
1.003450952054338430e+00,7.218977419129591899e-01,6.595737608788168060e-01,2.436340629424047499e-01
1.008895236609142154e+00,7.209056431131329878e-01,6.873801511182981994e-01,2.550464928956805988e-01
1.013880940623762772e+00,7.182920291079466502e-01,7.169460781435943453e-01,2.633921372312313935e-01
1.018282070550823537e+00,7.144118663412197812e-01,7.394825343318636168e-01,2.724492995731515044e-01
1.021634660459191046e+00,7.095663016517556043e-01,7.631826981155893641e-01,2.825621243692817419e-01
1.024426124421597750e+00,7.007291029819641137e-01,7.802085535567089281e-01,2.917877407824677749e-01
1.025251924087074329e+00,6.918667142193487551e-01,7.920952418947959650e-01,2.962773557566720783e-01
1.027267138930637813e+00,6.855892848270918050e-01,8.139333987740497989e-01,3.048901765965777999e-01
1.029464592756780483e+00,6.786101066531448067e-01,8.313957391860743451e-01,3.109415954206996568e-01
1.033851790238695667e+00,6.726596539263733909e-01,8.555322513973641074e-01,3.145900553768066765e-01
1.038760151318007363e+00,6.682830588410503259e-01,8.814704722168587026e-01,3.207856152283173889e-01
1.041598568572364103e+00,6.599717548779501231e-01,9.016823810019092278e-01,3.278523341844185590e-01
1.042950854785043902e+00,6.516996227897623450e-01,9.124361842492125785e-01,3.303579078796745061e-01
1.044957968454269359e+00,6.431005683561474839e-01,9.289199723341152737e-01,3.333476917851537769e-01
1.041461802780100809e+00,6.280243901048351285e-01,9.240337763975531304e-01,3.319000179019083729e-01
1.042776935428936236e+00,6.182577982687706974e-01,9.412761136414139473e-01,3.323090831689478053e-01
1.045362335103437346e+00,6.112174957124127950e-01,9.608276178841502757e-01,3.315615769190650708e-01
1.047391419483249875e+00,5.998281823038311700e-01,9.751036950405291837e-01,3.277616553037702718e-01
1.048413806952367411e+00,5.908401705988709507e-01,9.863073094574197341e-01,3.254980340331629640e-01
1.052902851676511542e+00,5.875250775651446045e-01,1.016399099069863032e+00,3.266660187069748700e-01
1.055137733749087703e+00,5.810749102830369273e-01,1.032981058812061814e+00,3.242365803984318950e-01
1.055392254615922898e+00,5.704847927858088807e-01,1.042021102375340069e+00,3.195980173237230604e-01
1.055963742633188263e+00,5.640294244166551563e-01,1.055916487542307713e+00,3.210264248092774553e-01
1.055852481962924472e+00,5.531278434836776059e-01,1.065667614269739660e+00,3.148137456945737656e-01
1.057260671746804048e+00,5.444284154531855435e-01,1.077583070760053774e+00,3.094208341721566002e-01
1.055626668662210887e+00,5.322607131564894845e-01,1.076421698725243736e+00,3.029104188085410820e-01
1.057762734719531084e+00,5.256861804838448560e-01,1.096412219150930900e+00,2.993420736516390623e-01
1.055706147000563755e+00,5.112871532488962867e-01,1.094415430402223555e+00,2.863053688221511295e-01
1.057574148177842899e+00,5.040590410140797228e-01,1.109247738264777183e+00,2.808361635580716720e-01
1.057483006412339055e+00,4.919843603842621871e-01,1.113230710587837180e+00,2.704664070408719923e-01
1.057187513173803772e+00,4.812718509186263427e-01,1.121490402101435579e+00,2.595987689220480843e-01
1.052193703887565501e+00,4.685006183549093040e-01,1.106804293513034665e+00,2.459861829310802939e-01
1.053661596973056502e+00,4.635702504236359767e-01,1.121108152294109539e+00,2.383306037652745124e-01
1.050370519773165201e+00,4.523309999592326491e-01,1.114120560498921053e+00,2.252291450352016111e-01
1.048193570996329482e+00,4.436430898109472998e-01,1.112589974210282051e+00,2.151904402780432379e-01
1.047227359733108765e+00,4.380552648218367096e-01,1.116584432900739721e+00,2.052363790337761174e-01
1.046276112821136417e+00,4.295972930748811480e-01,1.116472048285001240e+00,1.946918774517350514e-01
1.044167604228950275e+00,4.205325170302081639e-01,1.112022446333740922e+00,1.831932913019475029e-01
1.040656227364067155e+00,4.111830395291106166e-01,1.107986003994513746e+00,1.722189268508695081e-01
1.035776759911303024e+00,4.005988235087331595e-01,1.092957522162105954e+00,1.580143235366589516e-01
1.032797604637356814e+00,3.911200754069862895e-01,1.084835173215296544e+00,1.451809293546105495e-01
1.031114870496223856e+00,3.845864197200244416e-01,1.083720752120566733e+00,1.301853525932649691e-01
1.029857524552868053e+00,3.799290007639463673e-01,1.080970252200584181e+00,1.168117317295650354e-01
1.028837111091662537e+00,3.744549142232314054e-01,1.072833964632686099e+00,1.018417542621784661e-01
1.026985912758676900e+00,3.723425895366608285e-01,1.068554758035092034e+00,8.764704700833540751e-02
1.025261960712281706e+00,3.691497924985894796e-01,1.059338704059635816e+00,7.435537467531068423e-02
1.024968145493227123e+00,3.666833369560656974e-01,1.055547571238806048e+00,6.386644033519499331e-02
1.020279150997745576e+00,3.610576680332534538e-01,1.035100336735581772e+00,4.874571579276367611e-02
1.017300438332005008e+00,3.575103426543735918e-01,1.022420053200291834e+00,3.219401613412851970e-02
1.013670613041933954e+00,3.504361378872462573e-01,1.002987085142386103e+00,1.830065479237594911e-02
1.008099919998718397e+00,3.437359603859534984e-01,9.855622573515050444e-01,2.816161157893613300e-03
1.001490603292914061e+00,3.371333801238720063e-01,9.548483634510248619e-01,-1.398907841632957005e-02
9.979267519648037377e-01,3.335412726320421961e-01,9.349246804386447396e-01,-3.031130242981103576e-02
9.949868797031168333e-01,3.339467121935552618e-01,9.206912306767420784e-01,-4.395164155281366947e-02
9.921811423135991070e-01,3.347704704872330739e-01,9.056773536163253979e-01,-5.772091855038126440e-02
9.900575661304225061e-01,3.350130032617419928e-01,8.883167156294422551e-01,-7.124010920313705864e-02
9.862437314475542838e-01,3.345151930304395838e-01,8.741163111952461318e-01,-8.549551558147620856e-02
9.827755220298324268e-01,3.336077101993660809e-01,8.567567653438398212e-01,-9.802644777968573531e-02
9.795904863784412608e-01,3.340054142939225534e-01,8.388617786210611493e-01,-1.101432523580688355e-01
9.734329726397568106e-01,3.298929900238292134e-01,8.133416744724143443e-01,-1.267077351922342721e-01
9.684378542143278201e-01,3.304014106506776294e-01,7.867436878822892110e-01,-1.424462408640680133e-01
9.668226711042159360e-01,3.340239859386589516e-01,7.741651761852568203e-01,-1.532511481439525203e-01
9.631886922624584013e-01,3.390758296486980905e-01,7.587599654200558597e-01,-1.653886887037802345e-01
9.569050904484105446e-01,3.356961300299378115e-01,7.281426646347616272e-01,-1.775173928108380594e-01
9.550219370036795441e-01,3.424573709631503760e-01,7.138304919008560123e-01,-1.862202302131994724e-01
9.496526795247817176e-01,3.424092817988155790e-01,6.858956908693729648e-01,-1.986691210427845022e-01
9.427743376429322808e-01,3.436993602069529086e-01,6.468449517129600812e-01,-2.092543490982972931e-01
9.387148506585749619e-01,3.463762734894208495e-01,6.221674412562736567e-01,-2.179426471041778501e-01
9.340617979251751857e-01,3.517160934184246912e-01,5.981387612729558434e-01,-2.277448214282577488e-01
9.317834188253656391e-01,3.601765363306481116e-01,5.817230755341999959e-01,-2.345439974831845797e-01
9.295861814239445575e-01,3.699251834702918518e-01,5.700161633469793543e-01,-2.390289728959895665e-01
9.257190373233750158e-01,3.744141285757951465e-01,5.470655646097338787e-01,-2.473361884664652954e-01
9.225329810299374156e-01,3.812087866435633909e-01,5.219616934175441703e-01,-2.549422407131735069e-01
9.225263471789585390e-01,3.938371676388141007e-01,5.115311052028433947e-01,-2.575241514523348707e-01
9.210893292963383550e-01,4.021077294214505105e-01,4.926202199547332627e-01,-2.613712044850416971e-01
9.201549649853260071e-01,4.108978653721829244e-01,4.728435672998174688e-01,-2.653125660504878081e-01
9.207245720671364264e-01,4.238550956022364979e-01,4.642099058680146384e-01,-2.669892468475951741e-01
9.181768371541972895e-01,4.308227879222903400e-01,4.419017848488779876e-01,-2.670792413362704787e-01
9.160693472601478815e-01,4.392131943636410352e-01,4.199272798156815645e-01,-2.702951238321479877e-01
9.129120545732112291e-01,4.473796437863793440e-01,3.989804779274324642e-01,-2.722232533194322013e-01
9.116382087854612015e-01,4.601201593055007089e-01,3.895255350541765860e-01,-2.690703665109000498e-01
9.081156588395430385e-01,4.674543353496261600e-01,3.659805802429498822e-01,-2.707480058322404570e-01
9.103791821383523386e-01,4.837932322273501007e-01,3.689366845659577399e-01,-2.669946501331513788e-01
9.095379275388798535e-01,4.930278042478428713e-01,3.554411042490198680e-01,-2.630503942978690279e-01
